Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Montenegro,MNE,Broad money growth (annual %),FM.LBL.BMNY.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.66178971,22.48737027,83.38031696,119.1566012,98.8445988,-10.11177416,-8.985775404,3.232935229,1.85931323,7.911193361,2.87695192,9.21059102,11.1155773,9.162684596,12.95936961,3.145677198,-1.668724731,-3.748329708,15.61107222,22.94848749
Mongolia,MNG,Broad money growth (annual %),FM.LBL.BMNY.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.64759319,227.6223445,79.95766461,32.60170124,17.19814944,42.20177349,-1.655773805,31.63971693,17.55581788,27.9134379,42.05661323,49.55014935,20.4313102,34.60630221,34.76983,56.27129325,-5.573533199,26.99172375,62.48646841,37.02960373,18.72814323,24.18161539,12.50222074,-5.504200358,20.99248667,30.45325898,22.78200487,6.978000236,17.50584784,13.8179148,6.464848237
Northern Mariana Islands,MNP,Broad money growth (annual %),FM.LBL.BMNY.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,Broad money growth (annual %),FM.LBL.BMNY.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.22544893,44.29372148,70.77958497,67.07389163,50.42955926,47.69823585,19.1314527,23.89983908,17.82788881,31.78963711,38.31704574,14.89744381,37.16403838,15.29425905,5.910357611,26.98408103,23.34153165,24.24730295,20.3045412,32.64384615,24.59658439,7.78786469,29.35379611,16.34935087,22.19935401,26.08795533,10.10656401,5.087504384,8.22235682,13.38589232,23.27762587,1.879146805,8.736082055
Mauritania,MRT,Broad money growth (annual %),FM.LBL.BMNY.ZG,,,,-1.971326165,-6.215722121,-10.13645224,34.92407809,20.41800643,17.3164219,7.738704905,32.25942748,0.415302292,26.31830112,27.45246191,55.37002273,26.51192369,24.7562079,5.536081228,1.937540564,21.06702122,14.33233825,29.33290042,1.552317493,5.161562786,11.79990989,22.16644326,7.466903802,18.52002616,2.032014504,13.68918859,12.70877523,8.043719801,,,,,,,,,,,,,,,15.67463542,18.90758664,13.74306955,15.54325764,11.05771548,21.62434014,16.60874554,22.4197535,1.452362758,-0.286696527,6.679225186,16.65953292,10.9110916,9.949404352,,,
Mauritius,MUS,Broad money growth (annual %),FM.LBL.BMNY.ZG,,11.15683585,-5.470999589,31.24456049,2.287798408,-9.04376013,10.94084105,4.079665917,5.37037037,26.42062097,13.27618165,15.72918797,25.98091198,29.25084175,77.39064366,22.90889066,6.636132822,13.80485528,21.67617016,8.502747716,22.38448871,3.92261406,23.32404964,10.0635908,14.14532299,31.11892523,28.74580592,29.38181886,28.48799012,15.42338596,21.03700242,21.73082415,15.79446447,16.97135536,12.24624707,18.5818072,7.544538379,16.39974779,11.21121663,15.13448546,9.236990955,11.14141869,12.63851035,25.05038248,18.8526873,6.569608966,9.544663818,15.32247945,14.6228865,2.374241506,6.909901434,6.430134669,8.161982025,5.78430196,8.738251142,10.17265013,9.084579205,9.270616175,6.284405885,8.484620282,16.88106469,8.84810655,5.256627054
Malawi,MWI,Broad money growth (annual %),FM.LBL.BMNY.ZG,,,,,,,16.45098738,12.50594712,7.182987978,14.70803743,15.87106601,20.12382588,11.06894482,34.76042908,36.64237364,9.994821783,-5.028599226,32.97202624,4.739922461,0.897491414,12.59832798,26.04648006,14.48460697,5.936137494,32.62165236,-0.99332717,27.14952372,36.7546634,21.54578026,6.055082456,11.07476256,25.43836031,15.79411174,39.85898594,36.54495968,56.22582537,39.95849689,2.074461634,67.76226677,27.98973943,45.53217912,23.72785625,22.62712998,27.47505285,29.70147205,16.24634103,16.41753041,36.59170412,62.64021818,24.6262635,33.14240723,35.65653858,22.93918518,35.0710153,18.04549783,28.0164784,16.39872694,17.33287156,11.23710937,10.19354535,16.72750014,30.04153097,38.79937564
Malaysia,MYS,Broad money growth (annual %),FM.LBL.BMNY.ZG,,6.769416742,6.142088876,9.552,4.639501485,27.5332651,0.736903546,2.324907656,24.05152888,22.3838868,12.79313721,14.35125863,22.74353877,32.13034131,52.45444921,16.26402544,25.92750935,15.80975965,19.64821521,23.57856278,25.3397478,19.85047129,16.34869678,16.51641768,16.29090982,9.814562655,12.98365398,2.205564966,8.584013919,21.83141976,-43.73825754,16.8771825,71.91210626,26.36249551,11.50832082,18.52547412,18.48469865,16.03559651,0.229557897,12.09886722,10.04776511,11.63591058,4.484024329,8.62717994,12.68710273,8.79316995,13.63100781,7.922535768,10.53542511,7.739928126,7.347736051,14.62793829,8.846019729,7.397400682,6.304048086,3.043535132,2.801133603,4.644639093,7.68802392,2.674720321,4.593247706,5.559034094,3.997015342
North America,NAC,Broad money growth (annual %),FM.LBL.BMNY.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Namibia,NAM,Broad money growth (annual %),FM.LBL.BMNY.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.29668632,46.57017976,19.4084955,30.93079491,22.58896045,24.07545859,8.089075288,10.54973905,19.49535351,13.20079307,6.168497817,15.36310812,2.09480754,22.51592944,5.114067041,29.67953385,16.13701548,13.30264788,59.59442435,10.52192461,11.6860117,4.14380678,12.78373634,7.842805652,9.104842967,6.052806661,13.97997717,6.390409566,10.53362751,8.077048266,6.761140088,
New Caledonia,NCL,Broad money growth (annual %),FM.LBL.BMNY.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,Broad money growth (annual %),FM.LBL.BMNY.ZG,,,,18.5483871,-2.380952381,17.07317073,9.077380952,7.776261937,0.898734177,15.59402835,4.145864988,26.45894123,6.279357231,20.21400326,31.03070175,9.800639921,31.08132341,28.72191251,44.00988389,19.01256434,20.81511797,20.70496452,-11.7924077,-0.347088315,22.1749226,7.009423503,11.97527964,-5.458686456,15.17659837,5.802966197,-4.051816674,-8.860535296,-0.95634498,0.071447731,6.725852314,3.751985408,-6.584984448,-21.31115418,-18.47732731,15.40794953,12.81544357,48.61031576,-18.46165346,44.65517555,8.877448115,4.767766218,11.68311238,46.20032116,9.382559176,20.69336246,22.61319707,6.840059773,31.7163884,9.742917319,24.91336735,4.585238558,8.670520213,-4.921029626,-2.10401399,15.05702803,17.01452037,9.72874157,11.92272251
Nigeria,NGA,Broad money growth (annual %),FM.LBL.BMNY.ZG,,8.695652174,10.93333333,8.683894231,19.10423002,8.751160631,10.94983991,-12.65871489,15,26.91055353,47.79655901,6.392321046,15.57731068,13.77678127,89.19786877,55.66314328,41.45126515,34.47272982,-2.010344873,30.95067145,46.10815531,5.899971508,9.545308388,14.02162518,11.60279917,8.992736328,1.953094631,22.41116364,32.91319726,12.92799525,32.70102765,37.3802139,63.26025377,53.75796832,34.49514215,19.41171475,16.17815859,16.03900295,22.31775759,33.1210582,48.06752269,26.37680042,18.82109827,13.51136897,20.67702554,22.60363252,36.3507212,87.76134864,42.22342955,14.86435294,6.724867343,21.68561624,27.08446798,14.30208607,-0.794167076,4.090156629,31.92216861,1.38782911,14.98211002,6.448631051,11.63254564,14.23741434,17.44002415
Nicaragua,NIC,Broad money growth (annual %),FM.LBL.BMNY.ZG,,2.558061259,26.15687562,16.72736733,21.50657455,23.34922964,11.65799257,1.211879078,-10.26315789,5.718475073,14.93758669,14.54084711,29.16139907,41.46003263,16.2601626,0.669543223,32.97861858,5.786899822,-7.116340968,67.09524169,29.67032967,37.93721505,24.83252804,83.50971693,73.3312333,140.2131263,234.4950228,544.2375788,12513.14234,2700.194647,7677.834353,1519.643241,20.06552628,25.1960407,65.9018951,35.07122113,52.52648926,52.54455465,32.14997669,18.80973089,9.375179997,4.105191583,13.30016388,12.642988,17.21628545,9.779621372,8.420146696,18.4790927,7.329936445,14.3389492,21.67337979,12.62163238,15.39382511,18.31930157,15.43075284,18.96197114,11.04416074,16.01853743,-18.65347533,6.231608157,15.62779468,13.82309041,
Netherlands,NLD,Broad money growth (annual %),FM.LBL.BMNY.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norway,NOR,Broad money growth (annual %),FM.LBL.BMNY.ZG,,5.476252271,6.825787402,6.882572442,7.741045645,10.14121695,8.412029638,9.83315465,12.14958973,10.42539303,15.0225375,13.34318386,12.53188233,13.52708102,11.05902187,15.31219623,8.276363804,17.25947335,11.08635148,13.80357801,10.5839101,13.39774243,11.04545089,10.81580987,19.15107887,14.97965253,2.754881875,19.186784,4.906229767,8.610820475,5.547358383,2.933829969,8.500794656,-0.669501081,5.024067451,3.781012633,6.909678097,1.442122931,15.47096936,1.700080266,8.663346652,16.46697533,7.42563374,2.147173702,6.849751402,10.52437522,6.776717821,18.10305975,3.086764139,0.898645662,6.468924485,6.421327163,4.495563411,6.749028262,6.11306502,-5.326428848,11.23851964,6.081948626,5.182916894,3.97349821,12.15877408,10.50191849,5.546908165
Nepal,NPL,Broad money growth (annual %),FM.LBL.BMNY.ZG,,22.28053435,4.05774483,25.64679415,24.91793494,25.51361682,5.805100876,8.22090304,19.34840426,28.46796657,-0.11925412,19.1468577,16.8716407,28.1315769,17.10062051,12.20323134,28.45633855,21.06040946,19.60579986,16.05595937,17.52177084,19.00494607,20.95883688,20.1369342,13.20077676,20.39530114,19.34394747,22.42142282,22.1830594,20.95096389,18.74320801,22.72374434,20.50231963,25.01884118,17.98466304,15.42876449,12.20193611,29.54333232,11.18137491,21.68036309,18.84551516,16.77526538,2.65916698,10.2175929,13.0850771,9.743586536,16.98502027,18.52859272,38.84126464,29.61983583,9.589222667,18.67018856,14.85649825,21.65800978,16.14032669,24.43506133,17.36353634,11.96786516,19.75549771,13.81343359,22.11391439,14.69163161,7.642884471
Nauru,NRU,Broad money growth (annual %),FM.LBL.BMNY.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,Broad money growth (annual %),FM.LBL.BMNY.ZG,,-2.110694184,-0.023957834,2.444284687,6.760233918,-0.319894829,4.480810656,-2.693946247,2.902577186,12.42685604,9.087256349,16.37185955,36.13752797,33.78678677,5.991755577,10.74748538,18.28832892,14.69910237,24.72505164,18.5630375,9.205007997,16.39843492,14.0513373,6.611129063,20.35459639,32.5731054,24.92695435,17.60910444,108.9360963,9.410893939,10.22563988,1.618853862,3.939634613,6.179331404,9.119141113,9.392235494,14.12649896,6.625388444,0.28736156,7.140950636,1.506838489,9.078534171,0.235590307,9.499884381,3.527501675,9.487875409,11.26728323,11.14190987,10.35083641,-0.632903821,8.359182739,,,,6.709275526,9.850328099,7.661610531,7.301847653,6.424772384,4.711788248,12.17794272,7.059434035,1.832545058
OECD members,OED,Broad money growth (annual %),FM.LBL.BMNY.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oman,OMN,Broad money growth (annual %),FM.LBL.BMNY.ZG,,,,,,,,,,,,,,4.124310195,82.89668491,38.41551403,39.50366151,25.49637892,11.64666412,6.766284788,31.99887904,38.67202043,26.66527621,23.41763172,9.857313786,21.05379437,-6.779585041,5.272726856,5.938931497,9.411456729,9.96925248,5.45183686,3.088863069,3.24652696,6.734505847,7.677340045,8.072504643,24.49849806,4.770198769,6.39328455,6.024056003,10.80405083,5.554986191,2.42239736,4.080875817,21.65406239,24.44983537,34.670189,23.26619777,4.73499908,11.34209386,12.18114641,10.7270155,8.485305981,12.0293583,14.21008436,1.830874478,4.181722142,,,,,
Other small states,OSS,Broad money growth (annual %),FM.LBL.BMNY.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,PAK,Broad money growth (annual %),FM.LBL.BMNY.ZG,,-3.967181467,9.076289074,16.83823917,21.45118585,11.86151363,21.12290595,3.261896611,12.45441405,9.554414288,11.68992632,13.77113642,17.46851956,13.80245329,-1.203655005,21.21492,32.1970178,17.94753769,19.84247105,19.09700493,15.69720926,11.52467695,21.8310521,20.90945872,4.647626744,14.7465548,16.07270564,16.40352841,7.70296261,7.400918113,11.64367081,18.94431288,29.3005626,18.13344705,17.37060198,13.80979579,20.06856105,19.91179679,7.859379338,4.314225268,12.12515822,14.43024739,17.61644821,17.85794432,18.89539952,16.37287366,42.90887402,17.4383547,6.524702142,17.61005693,14.56581582,12.60262183,17.39501992,13.31564762,11.54371484,12.18098004,13.61604898,9.931321497,9.834391659,11.67302963,15.63270855,10.41935806,7.411518601
Panama,PAN,Broad money growth (annual %),FM.LBL.BMNY.ZG,,7.112375533,15.40504648,27.38780207,-5.239385727,18.87511916,19.40657578,21.35661518,14.27780852,-4.842615012,30.43256997,17.90870074,30.01323627,13.13311275,19.41507312,21.72192916,6.887478718,15.88473791,19.29276521,23.13815858,25.11908813,18.93398599,12.58717274,2.117181154,7.313677721,5.175129726,5.546011189,-3.464106845,-26.88715953,-2.063745491,36.65016302,32.18076175,25.56514007,18.9397013,15.75607042,8.366831533,7.309075926,13.73669059,15.52394836,8.464688316,9.2665036,7.889808233,-1.707357634,3.521404971,8.045417041,8.566959701,22.27703459,16.00060253,14.58317819,,,,,,,,,,,,,,
Peru,PER,Broad money growth (annual %),FM.LBL.BMNY.ZG,,19.13043478,13.86861314,16.02564103,25.41436464,23.34801762,13.92857143,8.777429467,6.916426513,13.20754717,36.66666667,8.18815331,23.99355878,23.11688312,33.64978903,15.78531965,23.99454669,23.58438703,61.07651246,92.01877934,83.48914138,68.67847625,71.9563197,103.3454939,127.2193281,156.5464563,53.97799552,106.5148962,620.9512523,1917.281705,6384.915912,230.5950224,88.1788917,71.79706497,37.21701032,29.26400688,37.24476702,30.78206398,17.32712861,14.49021755,-0.399441852,0.563891323,4.329653534,-2.13689889,3.259921942,17.0952678,8.04516104,29.4038396,22.76407115,4.570479333,21.05465528,11.73601877,15.01502287,16.47898483,6.265150578,13.38706742,2.756137112,9.330913989,5.433274431,8.318375914,11.7919217,15.39362938,
Philippines,PHL,Broad money growth (annual %),FM.LBL.BMNY.ZG,,24.025592,19.78654017,13.62488862,3.276046091,6.392761479,15.42304337,21.33827975,10.53957649,11.3593874,12.57287414,15.75092698,13.97559103,23.51265137,16.30601038,13.79893929,28.05274276,28.5436886,24.24577244,12.44103241,20.61516788,17.42091261,18.48734363,52.99006829,17.94765858,12.45413123,1.68901448,11.6725234,23.26060013,30.24139029,22.39811206,17.71649744,13.10948322,28.14577154,26.73477785,23.87414039,23.73150806,23.10765542,8.566311268,16.8821847,8.120764927,9.985692427,9.968450595,4.28727601,10.72332013,6.84220071,23.45361414,9.605706455,10.04090309,8.638391507,10.89708277,5.306749763,6.977796232,29.32950255,12.43750048,9.195824606,13.32627303,11.42312495,8.999145745,9.843921639,8.65773825,,
Palau,PLW,Broad money growth (annual %),FM.LBL.BMNY.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,Broad money growth (annual %),FM.LBL.BMNY.ZG,,,,,,,,,,,,,,,63.58566755,-23.30247251,13.18126635,54.22274375,4.802115498,27.32054731,-3.247100803,0.28726593,2.36473271,14.47399239,15.0722105,9.638913398,13.27109049,1.542908198,4.405524052,5.346093314,4.25108024,17.64542726,12.51465665,17.79411107,-1.282506643,13.74635549,30.73954104,7.693960616,2.461213838,9.168094545,5.008964338,6.249487143,7.264240578,-4.446232611,14.78683655,29.49003116,38.87959164,27.76492276,7.843163112,21.87725602,10.24608481,17.33532669,10.94225182,6.701510072,3.382786512,8.026843979,10.87362118,-0.934643589,-3.780255535,4.417418484,,,
Poland,POL,Broad money growth (annual %),FM.LBL.BMNY.ZG,,,,,,,,,,,,,,,,,,,,,12.98817228,25.5645533,39.4767198,14.24758468,17.67628574,22.0926656,26.70163063,34.05455236,63.28762321,509.487279,164.871295,37.89981432,55.67305909,35.99250856,38.07741637,35.6192231,31.21652824,29.05651653,25.17693701,19.58862675,11.55692431,14.61295537,-1.997074566,5.369490002,3.787939136,15.04322999,15.96432861,13.38884088,18.62562853,8.105308977,8.80524277,12.48647352,4.527973972,6.239445547,8.18416125,9.062074488,9.566168277,4.65390466,9.164741851,8.264049514,16.42930934,8.91363802,
Pre-demographic dividend,PRE,Broad money growth (annual %),FM.LBL.BMNY.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,Broad money growth (annual %),FM.LBL.BMNY.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,Broad money growth (annual %),FM.LBL.BMNY.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,Broad money growth (annual %),FM.LBL.BMNY.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paraguay,PRY,Broad money growth (annual %),FM.LBL.BMNY.ZG,,29.75915539,5.161454361,19.17311412,26.47595861,16.74687199,7.941742237,31.60641548,-2.204275075,17.26617282,13.92859854,12.83497676,23.61010878,28.98587647,20.89654803,26.23109284,23.35495804,31.47857107,30.49659185,24.19990394,34.6376159,19.45016266,5.67669324,16.74150658,16.80874549,20.80168931,27.37410272,35.00334243,27.11014313,58.85607774,53.90724088,49.75489894,37.12877089,27.92998099,24.23035329,0.528367408,9.808937778,5.213669079,7.620379986,12.85169051,2.840629981,39.56972721,1.462267435,10.92240222,15.09823132,11.07215647,10.70947272,29.92905781,34.58446534,20.98737269,19.01678165,16.09450999,11.75833902,20.93717993,14.99951111,13.2025648,7.350488306,8.400674862,8.059109371,9.796897336,19.22235702,8.308153992,4.122458601
West Bank and Gaza,PSE,Broad money growth (annual %),FM.LBL.BMNY.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.75140731,24.94682901,-3.455859861,-4.471388438,8.876399019,4.331193846,3.876536572,6.102466444,20.41133121,13.15822572,6.027411868,9.568099868,3.9636396,6.763457829,10.73204902,7.180399626,10.35318768,10.03180127,12.65386422,3.822742196,9.98642921,13.88584198,8.257399021,-0.124825213
Pacific island small states,PSS,Broad money growth (annual %),FM.LBL.BMNY.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,PST,Broad money growth (annual %),FM.LBL.BMNY.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Polynesia,PYF,Broad money growth (annual %),FM.LBL.BMNY.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Broad money growth (annual %),FM.LBL.BMNY.ZG,,,,,,,,21.32349732,6.990717421,23.69438746,4.534703532,20.38438532,43.45740889,17.01528499,34.96988572,66.74962098,54.67915509,31.87692694,15.36574768,9.61924432,16.97263365,41.6520121,14.60718199,-0.925062361,21.98771404,9.188719336,11.17607515,8.600275283,-8.369316608,13.93128581,-4.570414831,2.352075172,7.954245004,12.40157624,9.057966724,1.100506005,5.561850549,9.864578882,8.042118326,11.35339925,10.67615521,38.45464788,8.846918447,5.520173384,20.77895796,42.85767155,39.63416838,39.53980342,19.68947277,16.88903057,23.07686038,17.09373587,22.93400879,19.59351274,10.60092685,3.443900394,-4.571538822,21.26112635,-6.517820573,2.481443348,3.786060037,1.435803504,17.41683611
Romania,ROU,Broad money growth (annual %),FM.LBL.BMNY.ZG,,,,,,,,,,,,,,,26.39533293,11.49754461,16.45512639,13.66995354,17.18286381,10.16074426,12.76174833,15.99750812,14.04911682,-0.683494339,6.278849238,2.816832105,8.433700344,3.936245649,10.25577149,5.314360687,30.09157156,104.0242287,94.69554107,172.1667398,125.4468722,69.61818512,69.54519286,113.4296753,53.74884593,50.39908288,40.80977577,18.02225254,46.59709592,21.07233323,48.42117865,20.04289057,14.12674164,33.83387952,17.49371779,9.033322076,6.817370533,6.467014117,2.842452226,8.805374824,8.330173682,9.393466614,9.740684525,11.40767389,8.88797986,10.90510874,15.31306926,15.81472865,6.842211144
Russian Federation,RUS,Broad money growth (annual %),FM.LBL.BMNY.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.75606991,38.5350353,33.73515049,36.13530416,40.38872099,41.0978789,14.12934697,17.31646594,24.51036249,19.58464697,13.05839029,16.03132365,14.82764988,19.71703302,-0.924467735,7.41111146,12.31910967,5.10393866,16.65641391,,
Rwanda,RWA,Broad money growth (annual %),FM.LBL.BMNY.ZG,,,,,,29.41348974,8.15771584,20.08520148,5.501599302,16.84581886,21.16808982,13.74007164,1.759490638,35.52998957,32.7980342,12.0946489,34.16647214,25.99763872,10.27972856,25.98250541,8.096921679,4.673553963,1.359669212,11.7565493,10.12263482,17.23445886,13.63595409,10.3127348,7.365891892,-4.166507275,5.593403011,5.541572028,12.44015426,2.522126008,-3.717695433,69.54812303,8.610655978,29.05761227,3.521243106,7.895708539,15.62669472,4.298189815,14.89579638,17.53692955,17.64673357,19.09193262,26.33311426,33.41242179,17.1474641,3.945936367,20.1783464,28.96509575,13.19237238,12.12848047,17.16810933,19.94205064,8.679041306,9.187797164,18.69470422,15.31243269,21.28806705,,
South Asia,SAS,Broad money growth (annual %),FM.LBL.BMNY.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,SAU,Broad money growth (annual %),FM.LBL.BMNY.ZG,,9.018830525,11.18181818,20.68683565,8.401084011,11.75,18.45637584,14.25873466,15.7107438,5.903149775,6.009104704,14.06304673,40.60460706,35.07080804,43.54919236,81.88569616,66.52868857,53.86257253,27.3835341,13.69785591,17.35984711,32.99921615,20.19607386,10.74212329,6.02319644,1.141817661,9.218621179,4.114069114,6.416202503,0.87334919,4.582055076,14.55391156,2.054691541,3.380838051,2.985565405,3.356599707,7.25699192,5.210444059,3.631034641,6.833958016,4.465956135,5.087299207,15.19838562,8.492344713,17.25198843,13.24101079,20.40839065,20.14137457,17.95966956,10.81024173,5.172335088,13.26044798,16.48947816,8.351987222,11.82326158,2.904804813,0.547707245,0.150853086,,,,,
Sudan,SDN,Broad money growth (annual %),FM.LBL.BMNY.ZG,,20.48469388,18.46284141,50.47363718,-15.9638912,4,12.74802936,12.64464802,4.794007491,17.63504544,12.76909722,7.766915557,18.66428571,23.59597905,35.26518288,18.76575214,24.94997878,42.85714286,27.48980978,30.17877601,29.36758084,41.99164676,41.17089965,22.7437393,19.56500772,64.24259536,27.90884236,36.48755888,32.82505744,53.31690648,48.75181322,67.54988824,139.7884051,103.9197405,51.17553704,72.68036148,65.61748669,38.00389799,29.93059588,23.46676116,36.85801419,24.51462256,30.43273588,28.15982806,30.16530533,43.41737714,32.18881045,10.76827977,16.34166297,23.78709876,26.2725163,17.72009451,39.14060273,13.07358544,16.99013624,20.87693908,28.25888787,68.78463059,111.8263268,60.07892963,87.99138313,,
Senegal,SEN,Broad money growth (annual %),FM.LBL.BMNY.ZG,,,,-12.54794521,-3.038847118,-3.069466882,-7.3,-6.328658756,13.78119002,0.290148448,25.37509251,2.084842631,12.57688062,22.27592165,47.51775758,11.4473582,31.99228822,15.24179924,21.27510117,1.441756802,10.28276359,22.07640186,20.93628988,4.065031353,5.171081213,4.52573176,11.18092993,-0.25019091,0.49938347,10.29858666,-4.814055383,5.817395378,3.59087105,-12.58083454,38.68877196,7.42377858,11.69286236,3.732966709,8.487028399,13.13821542,10.81940041,-8.622793399,7.299122774,33.04224547,14.778024,9.322847361,12.2536256,12.92987192,9.429861986,13.2107908,11.4210651,7.498016988,6.195719656,8.039141986,11.11973762,19.56991722,13.72434247,9.253146776,14.14955633,8.219416417,12.33857439,15.34059835,21.5700224
Singapore,SGP,Broad money growth (annual %),FM.LBL.BMNY.ZG,,,,,4.986522911,5.840821566,14.73620376,16.91331924,24.6835443,20.81218274,15.48619448,9.277546778,25.61236623,15.52442257,13.47099312,17.90872328,12.71435571,6.56379048,10.76891699,18.7534524,24.54453834,22.44631186,15.92699914,11.93211717,6.24877571,3.790560472,9.975841978,19.8152216,13.47533028,22.47196351,19.98021185,12.4456302,8.895343821,8.453940418,14.42834531,8.499680783,9.790326377,10.26609856,30.24853375,8.514528809,-2.049589051,5.857880139,-0.332045393,8.052929344,6.236051828,6.193653432,19.36882813,13.41191456,12.04868959,11.33680893,8.590320534,9.988129393,7.225307387,4.315656774,3.331722822,1.523990844,8.043917397,3.198556098,3.90187887,4.951350605,13.19102921,,
Solomon Islands,SLB,Broad money growth (annual %),FM.LBL.BMNY.ZG,,,,,,,,,,,,,,,,,,,,44.94027991,-1.390293225,-17.587798,23.41907991,19.95060235,34.9539858,2.63272614,9.259568271,34.65185699,32.05716466,-0.384155911,9.819643991,23.87498305,24.47222862,15.63365026,25.12609684,9.210589459,15.31293484,6.679995326,2.540881522,6.970689939,0.562437068,-10.13612686,6.369892992,23.81579543,17.72989721,46.11819344,26.42362598,21.70027503,8.005310415,16.81952843,13.32074674,25.80151205,17.38664966,12.38632398,5.559859606,15.01064622,13.439594,3.497802384,6.827190041,-3.064025538,6.61389326,1.941801665,5.264200814
Sierra Leone,SLE,Broad money growth (annual %),FM.LBL.BMNY.ZG,,8.484005563,9.401709402,0.234375,10.09353079,4.530973451,4.470030477,2.236628849,23.74762207,17.37125288,-5.588299498,11.07514451,17.63114072,26.11927093,18.63336607,8.338261384,22.19432314,21.70106316,31.61797093,19.65530704,21.5634177,2.622799954,56.79856518,31.62949195,28.31073375,71.09700176,88.40061023,64.01796344,56.87629763,74.19817981,73.99875394,76.213289,33.23835759,21.9225023,8.808349075,19.61471861,29.64795346,47.13861385,11.26584428,37.79968071,12.07580852,31.21895932,29.08860757,22.02259032,20.15133195,31.1454254,21.66054782,17.10933172,26.53899631,34.52962529,24.15489337,29.62799221,21.98469044,10.67631605,23.91545291,11.75664618,17.86189771,6.990975136,14.45112404,14.3092552,38.17994106,22.05201919,
El Salvador,SLV,Broad money growth (annual %),FM.LBL.BMNY.ZG,,3.083333333,7.651752135,22.41739585,12.85005601,3.646719607,9.114126097,2.165008777,4.215758468,10.27890636,5.981917204,10.5328564,22.62416627,18.6445298,16.57093924,21.18502858,30.87289501,13.17238769,11.86831506,9.115893922,4.806434202,10.56947679,6.758640157,10.85368675,15.73298347,29.11793498,-37.74765069,5.825040463,12.1929798,13.33243353,-17.51364571,18.86074082,15.53336332,33.47084199,40.44378327,11.94988742,13.80074749,10.55388955,8.975970405,8.802267684,1.563540989,26.47993435,-2.100009832,1.975606287,3.609192858,3.852577855,10.49342831,17.36181639,-1.155099414,2.194495411,0.144602282,-2.070142314,1.289271901,2.410596079,0.313239755,6.924610651,3.047460605,11.12111766,6.068670563,11.30516982,8.872353951,2.257990857,4.649609973
